"","participant_id","ID","trial","Treatment","Beh","SI_PN","PN_1","PN_2","IB_1","IB_2","PN_moves","IB_moves","Treatment_GN","subCloseness","order","cohort","cohort_rec","domain"
"2007",92,"261",1,"Prosocial","homeless",8,6,6,4,4,0,0,2,2,1,"older","0","1"
"2008",92,"261",3,"Antisocial","meat",9,11,10,7,6,-1,-1,-2,2,1,"older","0","0"
"2009",92,"261",6,"Antisocial","chargers",4,6,6,7,4,0,-3,-2,2,1,"older","0","0"
"2010",92,"261",8,"Prosocial","screentime",11,9,11,4,7,2,3,2,2,1,"older","0","1"
"2011",92,"261",9,"Antisocial","coughelbow",9,11,4,7,6,-7,-1,-2,2,1,"older","0","0"
"2012",92,"261",10,"Antisocial","heating",4,6,6,7,3,0,-4,-2,2,1,"older","0","0"
"2013",92,"261",11,"Prosocial","queue",10,8,10,4,6,2,2,2,2,1,"older","0","1"
"2014",92,"261",12,"Prosocial","lendMoney",8,6,6,3,4,0,1,2,2,1,"older","0","1"
"2015",93,"262",1,"Prosocial","volunteer",11,9,9,5,6,0,1,2,5,1,"older","0","1"
"2016",93,"262",3,"Antisocial","meat",7,9,10,7,6,1,-1,-2,5,1,"older","0","0"
"2017",93,"262",4,"Prosocial","sustainable",8,6,9,4,5,3,1,2,5,1,"older","0","1"
"2018",93,"262",5,"Prosocial","queue",8,6,7,3,5,1,2,2,5,1,"older","0","1"
"2019",93,"262",6,"Antisocial","coughelbow",6,8,7,7,5,-1,-2,-2,5,1,"older","0","0"
"2020",93,"262",7,"Prosocial","homeless",10,8,7,5,6,-1,1,2,5,1,"older","0","1"
"2021",93,"262",9,"Antisocial","lights",6,8,9,7,6,1,-1,-2,5,1,"older","0","0"
"2022",93,"262",11,"Antisocial","shower",6,8,4,5,4,-4,-1,-2,5,1,"older","0","0"
"2023",94,"263",3,"Prosocial","lendMoney",6,1,5,4,3,4,-1,5,2,1,"older","0","1"
"2024",94,"263",8,"Antisocial","distance",8,11,11,7,7,0,0,-3,2,1,"older","0","0"
"2025",94,"263",9,"Antisocial","alcoholWork",4,6,1,4,1,-5,-3,-2,2,1,"older","0","0"
"2026",94,"263",10,"Antisocial","meat",9,11,11,7,7,0,0,-2,2,1,"older","0","0"
"2027",95,"264",1,"Prosocial","recycle",10,8,11,2,5,3,3,2,6,1,"older","0","1"
"2028",95,"264",2,"Prosocial","bike",6,4,3,3,5,-1,2,2,6,1,"older","0","1"
"2029",95,"264",3,"Antisocial","lights",2,4,4,3,6,0,3,-2,6,1,"older","0","0"
"2030",95,"264",4,"Antisocial","shower",3,5,9,3,5,4,2,-2,6,1,"older","0","0"
"2031",95,"264",5,"Prosocial","ownbag",7,5,8,6,3,3,-3,2,6,1,"older","0","1"
"2032",95,"264",6,"Prosocial","sustainable",11,9,9,6,6,0,0,2,6,1,"older","0","1"
"2033",95,"264",7,"Antisocial","coughelbow",5,7,8,5,6,1,1,-2,6,1,"older","0","0"
"2034",95,"264",11,"Antisocial","gathering",1,3,10,5,3,7,-2,-2,6,1,"older","0","0"
"2035",96,"265",1,"Prosocial","facemask",8,6,6,2,4,0,2,2,4,1,"older","0","1"
"2036",96,"265",3,"Antisocial","redlights",2,4,6,3,4,2,1,-2,4,1,"older","0","0"
"2037",96,"265",4,"Antisocial","gathering",4,6,6,4,4,0,0,-2,4,1,"older","0","0"
"2038",96,"265",6,"Prosocial","volunteer",10,8,11,1,1,3,0,2,4,1,"older","0","1"
"2039",96,"265",7,"Prosocial","crossroad",10,8,10,4,5,2,1,2,4,1,"older","0","1"
"2040",96,"265",10,"Prosocial","bike",9,7,8,2,1,1,-1,2,4,1,"older","0","1"
"2041",96,"265",11,"Antisocial","chargers",4,6,2,7,4,-4,-3,-2,4,1,"older","0","0"
"2042",96,"265",12,"Antisocial","coughelbow",1,3,1,2,2,-2,0,-2,4,1,"older","0","0"
"2043",97,"266",1,"Prosocial","crossroad",11,9,11,3,7,2,4,2,4,2,"older","0","1"
"2044",97,"266",2,"Prosocial","vegetarian",9,7,9,1,3,2,2,2,4,2,"older","0","1"
"2045",97,"266",3,"Prosocial","lendMoney",9,7,7,1,5,0,4,2,4,2,"older","0","1"
"2046",97,"266",4,"Prosocial","queue",10,8,11,5,7,3,2,2,4,2,"older","0","1"
"2047",97,"266",5,"Antisocial","shower",3,5,4,3,3,-1,0,-2,4,2,"older","0","0"
"2048",97,"266",6,"Antisocial","distance",2,4,5,5,4,1,-1,-2,4,2,"older","0","0"
"2049",97,"266",8,"Antisocial","chargers",5,7,6,7,7,-1,0,-2,4,2,"older","0","0"
"2050",97,"266",10,"Antisocial","lights",2,4,2,4,3,-2,-1,-2,4,2,"older","0","0"
"2051",97,"266",11,"Antisocial","download",7,9,11,2,7,2,5,-2,4,2,"older","0","0"
"2052",98,"267",1,"Prosocial","lendMoney",8,6,6,1,4,0,3,2,2,2,"older","0","1"
"2053",98,"267",3,"Prosocial","queue",8,6,6,4,3,0,-1,2,2,2,"older","0","1"
"2054",98,"267",4,"Antisocial","download",4,6,6,7,4,0,-3,-2,2,2,"older","0","0"
"2055",98,"267",5,"Antisocial","distance",3,5,2,6,3,-3,-3,-2,2,2,"older","0","0"
"2056",98,"267",6,"Prosocial","sustainable",9,7,7,1,4,0,3,2,2,2,"older","0","1"
"2057",98,"267",8,"Prosocial","screentime",8,6,6,1,4,0,3,2,2,2,"older","0","1"
"2058",98,"267",10,"Antisocial","shower",4,6,6,7,4,0,-3,-2,2,2,"older","0","0"
"2059",98,"267",12,"Antisocial","lights",4,6,3,7,2,-3,-5,-2,2,2,"older","0","0"
"2060",99,"268",1,"Antisocial","gathering",4,6,4,5,3,-2,-2,-2,2,1,"older","0","0"
"2061",99,"268",2,"Prosocial","crossroad",11,9,10,5,7,1,2,2,2,1,"older","0","1"
"2062",99,"268",4,"Antisocial","coughelbow",4,6,4,4,3,-2,-1,-2,2,1,"older","0","0"
"2063",99,"268",5,"Prosocial","organicVegetables",10,8,8,5,5,0,0,2,2,1,"older","0","1"
"2064",99,"268",7,"Antisocial","download",3,5,4,3,3,-1,0,-2,2,1,"older","0","0"
"2065",99,"268",9,"Prosocial","sustainable",9,7,9,5,5,2,0,2,2,1,"older","0","1"
"2066",99,"268",11,"Antisocial","distance",1,3,4,5,4,1,-1,-2,2,1,"older","0","0"
"2067",99,"268",12,"Prosocial","washands",6,4,5,2,2,1,0,2,2,1,"older","0","1"
"2068",100,"269",1,"Prosocial","seatBus",9,7,9,6,6,2,0,2,3,1,"older","0","1"
"2069",100,"269",4,"Prosocial","bike",10,8,11,6,7,3,1,2,3,1,"older","0","1"
"2070",100,"269",7,"Antisocial","travelticket",1,3,1,2,1,-2,-1,-2,3,1,"older","0","0"
"2071",100,"269",8,"Prosocial","screentime",11,9,11,5,7,2,2,2,3,1,"older","0","1"
"2072",100,"269",9,"Antisocial","shower",3,5,1,3,1,-4,-2,-2,3,1,"older","0","0"
"2073",100,"269",10,"Antisocial","gathering",1,3,1,2,1,-2,-1,-2,3,1,"older","0","0"
"2074",100,"269",12,"Prosocial","charity",10,8,11,6,7,3,1,2,3,1,"older","0","1"
"2075",101,"270",1,"Antisocial","gathering",4,6,6,4,4,0,0,-2,3,1,"older","0","0"
"2076",101,"270",3,"Antisocial","distance",4,6,6,4,4,0,0,-2,3,1,"older","0","0"
"2077",101,"270",4,"Antisocial","lights",6,8,5,3,4,-3,1,-2,3,1,"older","0","0"
"2078",101,"270",6,"Prosocial","screentime",8,6,7,4,4,1,0,2,3,1,"older","0","1"
"2079",101,"270",7,"Prosocial","washands",10,8,9,3,3,1,0,2,3,1,"older","0","1"
"2080",101,"270",8,"Antisocial","download",5,7,6,4,4,-1,0,-2,3,1,"older","0","0"
"2081",101,"270",11,"Prosocial","vegetarian",7,5,6,1,2,1,1,2,3,1,"older","0","1"
"2082",101,"270",12,"Prosocial","sustainable",8,6,6,1,2,0,1,2,3,1,"older","0","1"
"2083",102,"271",1,"Antisocial","download",4,6,7,3,6,1,3,-2,3,2,"older","0","0"
"2084",102,"271",2,"Prosocial","volunteer",11,9,9,3,5,0,2,2,3,2,"older","0","1"
"2085",102,"271",4,"Prosocial","vegetarian",8,6,6,4,1,0,-3,2,3,2,"older","0","1"
"2086",102,"271",5,"Prosocial","lendMoney",8,6,8,1,5,2,4,2,3,2,"older","0","1"
"2087",102,"271",6,"Antisocial","shower",4,6,4,3,7,-2,4,-2,3,2,"older","0","0"
"2088",102,"271",9,"Prosocial","queue",8,6,5,1,4,-1,3,2,3,2,"older","0","1"
"2089",102,"271",11,"Antisocial","chargers",4,6,6,5,4,0,-1,-2,3,2,"older","0","0"
"2090",103,"272",1,"Prosocial","organicVegetables",8,6,10,5,5,4,0,2,5,1,"older","0","1"
"2091",103,"272",2,"Antisocial","shower",4,6,4,5,3,-2,-2,-2,5,1,"older","0","0"
"2092",103,"272",3,"Antisocial","meat",6,8,7,7,6,-1,-1,-2,5,1,"older","0","0"
"2093",103,"272",4,"Prosocial","speed",8,6,8,4,5,2,1,2,5,1,"older","0","1"
"2094",103,"272",8,"Antisocial","distance",3,5,2,2,2,-3,0,-2,5,1,"older","0","0"
"2095",103,"272",9,"Prosocial","seatBus",11,9,11,2,4,2,2,2,5,1,"older","0","1"
"2096",103,"272",10,"Prosocial","screentime",8,6,9,5,7,3,2,2,5,1,"older","0","1"
"2097",103,"272",11,"Antisocial","chargers",3,5,4,5,4,-1,-1,-2,5,1,"older","0","0"
"2098",104,"273",3,"Antisocial","coughelbow",9,11,11,6,7,0,1,-2,6,1,"older","0","0"
"2099",104,"273",4,"Antisocial","gathering",7,9,11,5,5,2,0,-2,6,1,"older","0","0"
"2100",104,"273",7,"Prosocial","sustainable",8,6,8,4,4,2,0,2,6,1,"older","0","1"
"2101",104,"273",8,"Prosocial","lendMoney",8,6,6,2,1,0,-1,2,6,1,"older","0","1"
"2102",104,"273",9,"Antisocial","distance",4,6,8,7,7,2,0,-2,6,1,"older","0","0"
"2103",104,"273",10,"Antisocial","heating",4,6,6,2,1,0,-1,-2,6,1,"older","0","0"
"2104",104,"273",12,"Prosocial","facemask",7,5,6,1,1,1,0,2,6,1,"older","0","1"
"2105",105,"274",2,"Antisocial","gathering",4,6,4,4,4,-2,0,-2,2,1,"older","0","0"
"2106",105,"274",3,"Prosocial","facemask",11,9,11,6,7,2,1,2,2,1,"older","0","1"
"2107",105,"274",5,"Prosocial","bike",11,9,10,1,2,1,1,2,2,1,"older","0","1"
"2108",105,"274",6,"Antisocial","late",1,3,4,3,2,1,-1,-2,2,1,"older","0","0"
"2109",105,"274",7,"Antisocial","alcoholWork",2,4,2,3,2,-2,-1,-2,2,1,"older","0","0"
"2110",105,"274",10,"Prosocial","lendMoney",8,6,7,1,4,1,3,2,2,1,"older","0","1"
"2111",105,"274",11,"Antisocial","coughelbow",1,3,3,4,4,0,0,-2,2,1,"older","0","0"
"2112",105,"274",12,"Prosocial","washands",11,9,11,4,4,2,0,2,2,1,"older","0","1"
"2113",106,"275",2,"Antisocial","coughelbow",4,6,6,5,3,0,-2,-2,6,2,"older","0","0"
"2114",106,"275",4,"Prosocial","screentime",11,9,6,5,5,-3,0,2,6,2,"older","0","1"
"2115",106,"275",7,"Prosocial","washands",6,3,6,1,1,3,0,3,6,2,"older","0","1"
"2116",106,"275",8,"Prosocial","facemask",8,6,6,1,1,0,0,2,6,2,"older","0","1"
"2117",106,"275",9,"Antisocial","chargers",1,4,5,4,3,1,-1,-3,6,2,"older","0","0"
"2118",106,"275",10,"Antisocial","meat",9,11,11,7,7,0,0,-2,6,2,"older","0","0"
"2119",106,"275",11,"Antisocial","lights",4,6,4,4,3,-2,-1,-2,6,2,"older","0","0"
"2120",107,"276",1,"Antisocial","chargers",3,5,2,3,2,-3,-1,-2,2,2,"older","0","0"
"2121",107,"276",2,"Antisocial","lights",2,4,2,4,1,-2,-3,-2,2,2,"older","0","0"
"2122",107,"276",4,"Antisocial","late",3,5,4,5,4,-1,-1,-2,2,2,"older","0","0"
"2123",107,"276",6,"Prosocial","queue",4,2,1,4,1,-1,-3,2,2,2,"older","0","1"
"2124",107,"276",7,"Prosocial","bike",10,8,10,3,3,2,0,2,2,2,"older","0","1"
"2125",107,"276",8,"Prosocial","homeless",9,7,8,3,3,1,0,2,2,2,"older","0","1"
"2126",107,"276",11,"Antisocial","shower",1,3,2,4,4,-1,0,-2,2,2,"older","0","0"
"2127",107,"276",12,"Prosocial","lendMoney",8,6,5,4,4,-1,0,2,2,2,"older","0","1"
"2128",108,"277",2,"Prosocial","organicVegetables",9,7,8,5,6,1,1,2,5,2,"older","0","1"
"2129",108,"277",4,"Antisocial","shower",2,4,2,3,2,-2,-1,-2,5,2,"older","0","0"
"2130",108,"277",5,"Antisocial","late",1,3,1,2,1,-2,-1,-2,5,2,"older","0","0"
"2131",108,"277",6,"Prosocial","recycle",11,9,10,3,5,1,2,2,5,2,"older","0","1"
"2132",108,"277",7,"Antisocial","distance",4,6,3,6,5,-3,-1,-2,5,2,"older","0","0"
"2133",108,"277",9,"Antisocial","alcoholWork",5,7,3,5,2,-4,-3,-2,5,2,"older","0","0"
"2134",108,"277",12,"Prosocial","sustainable",9,7,8,4,4,1,0,2,5,2,"older","0","1"
"2135",109,"278",1,"Prosocial","homeless",8,6,7,4,4,1,0,2,3,2,"older","0","1"
"2136",109,"278",2,"Antisocial","gathering",1,3,1,2,1,-2,-1,-2,3,2,"older","0","0"
"2137",109,"278",3,"Prosocial","organicVegetables",8,6,7,4,4,1,0,2,3,2,"older","0","1"
"2138",109,"278",4,"Antisocial","noisedisturbance",1,3,1,2,1,-2,-1,-2,3,2,"older","0","0"
"2139",109,"278",5,"Prosocial","facemask",11,9,11,6,7,2,1,2,3,2,"older","0","1"
"2140",109,"278",7,"Prosocial","screentime",8,6,9,4,6,3,2,2,3,2,"older","0","1"
"2141",109,"278",8,"Antisocial","download",1,3,2,2,2,-1,0,-2,3,2,"older","0","0"
"2142",109,"278",9,"Antisocial","chargers",4,6,6,6,4,0,-2,-2,3,2,"older","0","0"
"2143",110,"279",1,"Antisocial","shower",2,4,2,2,1,-2,-1,-2,6,1,"older","0","0"
"2144",110,"279",2,"Prosocial","queue",8,6,7,5,5,1,0,2,6,1,"older","0","1"
"2145",110,"279",3,"Prosocial","screentime",8,6,6,1,1,0,0,2,6,1,"older","0","1"
"2146",110,"279",5,"Antisocial","chargers",4,6,5,5,2,-1,-3,-2,6,1,"older","0","0"
"2147",110,"279",7,"Prosocial","volunteer",8,6,9,1,4,3,3,2,6,1,"older","0","1"
"2148",110,"279",10,"Prosocial","vegetarian",8,6,9,6,6,3,0,2,6,1,"older","0","1"
"2149",110,"279",12,"Antisocial","noisedisturbance",1,2,1,1,1,-1,0,-1,6,1,"older","0","0"
"2150",111,"280",1,"Antisocial","shower",1,3,2,4,3,-1,-1,-2,6,2,"older","0","0"
"2151",111,"280",2,"Antisocial","lights",1,3,2,2,2,-1,0,-2,6,2,"older","0","0"
"2152",111,"280",3,"Antisocial","late",2,4,2,2,2,-2,0,-2,6,2,"older","0","0"
"2153",111,"280",5,"Prosocial","seatBus",11,9,10,3,4,1,1,2,6,2,"older","0","1"
"2154",111,"280",6,"Antisocial","distance",3,5,4,5,3,-1,-2,-2,6,2,"older","0","0"
"2155",111,"280",9,"Prosocial","sustainable",11,9,11,4,6,2,2,2,6,2,"older","0","1"
"2156",111,"280",10,"Prosocial","lendMoney",8,6,6,2,2,0,0,2,6,2,"older","0","1"
"2157",111,"280",11,"Prosocial","vegetarian",10,8,11,3,4,3,1,2,6,2,"older","0","1"
"2158",112,"281",2,"Antisocial","chargers",4,6,3,4,2,-3,-2,-2,5,2,"older","0","0"
"2159",112,"281",3,"Prosocial","lendMoney",11,9,9,4,5,0,1,2,5,2,"older","0","1"
"2160",112,"281",4,"Prosocial","queue",8,6,8,5,5,2,0,2,5,2,"older","0","1"
"2161",112,"281",5,"Prosocial","homeless",8,6,6,5,4,0,-1,2,5,2,"older","0","1"
"2162",112,"281",6,"Antisocial","lights",4,6,3,4,2,-3,-2,-2,5,2,"older","0","0"
"2163",112,"281",7,"Prosocial","screentime",9,7,6,2,4,-1,2,2,5,2,"older","0","1"
"2164",112,"281",10,"Antisocial","download",4,6,6,4,4,0,0,-2,5,2,"older","0","0"
"2165",112,"281",11,"Antisocial","meat",8,10,10,7,6,0,-1,-2,5,2,"older","0","0"
"2166",113,"282",1,"Antisocial","chargers",1,3,1,7,5,-2,-2,-2,6,2,"older","0","0"
"2167",113,"282",2,"Antisocial","parking",4,6,6,5,3,0,-2,-2,6,2,"older","0","0"
"2168",113,"282",3,"Antisocial","distance",8,11,1,4,5,-10,1,-3,6,2,"older","0","0"
"2169",113,"282",4,"Prosocial","queue",6,3,6,1,4,3,3,3,6,2,"older","0","1"
"2170",113,"282",8,"Prosocial","lendMoney",8,6,8,1,2,2,1,2,6,2,"older","0","1"
"2171",113,"282",10,"Antisocial","shower",4,6,4,7,7,-2,0,-2,6,2,"older","0","0"
"2172",113,"282",11,"Prosocial","speed",8,6,11,4,7,5,3,2,6,2,"older","0","1"
"2173",113,"282",12,"Prosocial","homeless",8,6,8,2,5,2,3,2,6,2,"older","0","1"
"2174",114,"283",2,"Prosocial","volunteer",9,7,11,2,3,4,1,2,5,2,"older","0","1"
"2175",114,"283",3,"Antisocial","late",3,5,4,2,3,-1,1,-2,5,2,"older","0","0"
"2176",114,"283",4,"Antisocial","chargers",4,6,5,6,6,-1,0,-2,5,2,"older","0","0"
"2177",114,"283",6,"Prosocial","facemask",11,9,11,5,5,2,0,2,5,2,"older","0","1"
"2178",114,"283",7,"Prosocial","charity",10,8,11,6,7,3,1,2,5,2,"older","0","1"
"2179",114,"283",8,"Prosocial","bike",10,8,9,2,1,1,-1,2,5,2,"older","0","1"
"2180",114,"283",10,"Antisocial","lights",3,5,3,2,2,-2,0,-2,5,2,"older","0","0"
"2181",114,"283",11,"Antisocial","heating",4,6,6,5,5,0,0,-2,5,2,"older","0","0"
"2182",115,"284",2,"Prosocial","organicVegetables",8,6,8,4,4,2,0,2,5,2,"older","0","1"
"2183",115,"284",3,"Antisocial","alcoholWork",4,6,3,4,1,-3,-3,-2,5,2,"older","0","0"
"2184",115,"284",4,"Antisocial","meat",9,11,11,7,7,0,0,-2,5,2,"older","0","0"
"2185",115,"284",7,"Antisocial","chargers",4,6,6,7,7,0,0,-2,5,2,"older","0","0"
"2186",115,"284",9,"Antisocial","travelticket",1,6,1,1,1,-5,0,-5,5,2,"older","0","0"
"2187",115,"284",10,"Prosocial","vegetarian",8,6,8,1,4,2,3,2,5,2,"older","0","1"
"2188",115,"284",12,"Prosocial","lendMoney",9,7,6,1,1,-1,0,2,5,2,"older","0","1"
"2189",116,"285",2,"Prosocial","homeless",8,6,4,1,1,-2,0,2,6,2,"older","0","1"
"2190",116,"285",4,"Antisocial","download",1,3,2,3,3,-1,0,-2,6,2,"older","0","0"
"2191",116,"285",5,"Prosocial","bike",10,8,11,1,1,3,0,2,6,2,"older","0","1"
"2192",116,"285",6,"Prosocial","speed",9,7,11,6,6,4,0,2,6,2,"older","0","1"
"2193",116,"285",7,"Antisocial","distance",2,4,2,6,2,-2,-4,-2,6,2,"older","0","0"
"2194",116,"285",9,"Antisocial","chargers",4,6,4,7,5,-2,-2,-2,6,2,"older","0","0"
"2195",116,"285",11,"Prosocial","organicVegetables",8,6,7,1,2,1,1,2,6,2,"older","0","1"
"2196",116,"285",12,"Antisocial","lights",3,5,3,2,1,-2,-1,-2,6,2,"older","0","0"
"2197",117,"286",1,"Antisocial","garbage",1,3,1,2,1,-2,-1,-2,2,2,"older","0","0"
"2198",117,"286",3,"Prosocial","charity",10,8,7,5,3,-1,-2,2,2,2,"older","0","1"
"2199",117,"286",4,"Prosocial","crossroad",10,8,7,4,4,-1,0,2,2,2,"older","0","1"
"2200",117,"286",5,"Antisocial","alcoholWork",3,5,2,2,1,-3,-1,-2,2,2,"older","0","0"
"2201",117,"286",6,"Prosocial","sustainable",11,9,8,4,5,-1,1,2,2,2,"older","0","1"
"2202",117,"286",8,"Antisocial","shower",4,6,2,3,2,-4,-1,-2,2,2,"older","0","0"
"2203",117,"286",11,"Prosocial","washands",11,9,11,5,5,2,0,2,2,2,"older","0","1"
"2204",117,"286",12,"Antisocial","coughelbow",2,4,2,2,1,-2,-1,-2,2,2,"older","0","0"
"2205",118,"287",1,"Prosocial","organicVegetables",11,9,10,5,6,1,1,2,6,2,"older","0","1"
"2206",118,"287",4,"Prosocial","screentime",8,6,9,5,6,3,1,2,6,2,"older","0","1"
"2207",118,"287",7,"Prosocial","queue",11,9,9,5,6,0,1,2,6,2,"older","0","1"
"2208",118,"287",9,"Antisocial","meat",6,8,8,6,5,0,-1,-2,6,2,"older","0","0"
"2209",118,"287",10,"Prosocial","lendMoney",11,9,7,6,5,-2,-1,2,6,2,"older","0","1"
"2210",119,"288",1,"Prosocial","crossroad",10,8,11,1,7,3,6,2,6,2,"older","0","1"
"2211",119,"288",4,"Antisocial","chargers",9,11,11,7,7,0,0,-2,6,2,"older","0","0"
"2212",119,"288",5,"Antisocial","distance",4,6,8,5,6,2,1,-2,6,2,"older","0","0"
"2213",119,"288",6,"Antisocial","meat",9,11,11,7,7,0,0,-2,6,2,"older","0","0"
"2214",119,"288",7,"Prosocial","volunteer",9,7,11,1,1,4,0,2,6,2,"older","0","1"
"2215",119,"288",8,"Prosocial","lendMoney",11,9,11,1,2,2,1,2,6,2,"older","0","1"
"2216",119,"288",9,"Prosocial","recycle",11,9,11,5,6,2,1,2,6,2,"older","0","1"
"2217",119,"288",10,"Antisocial","gathering",6,8,10,3,6,2,3,-2,6,2,"older","0","0"
"2218",120,"289",1,"Antisocial","redlights",2,4,3,4,1,-1,-3,-2,2,1,"older","0","0"
"2219",120,"289",2,"Antisocial","gathering",1,3,7,2,5,4,3,-2,2,1,"older","0","0"
"2220",120,"289",3,"Prosocial","seatBus",6,4,8,3,7,4,4,2,2,1,"older","0","1"
"2221",120,"289",4,"Antisocial","download",5,7,11,6,7,4,1,-2,2,1,"older","0","0"
"2222",120,"289",6,"Prosocial","charity",10,8,11,2,7,3,5,2,2,1,"older","0","1"
"2223",120,"289",8,"Prosocial","crossroad",11,9,10,3,7,1,4,2,2,1,"older","0","1"
"2224",120,"289",9,"Prosocial","facemask",9,7,6,4,4,-1,0,2,2,1,"older","0","1"
"2225",120,"289",12,"Antisocial","heating",1,3,3,2,2,0,0,-2,2,1,"older","0","0"
"2226",121,"290",2,"Antisocial","download",7,10,4,2,1,-6,-1,-3,1,1,"older","0","0"
"2227",121,"290",3,"Antisocial","late",6,9,4,7,1,-5,-6,-3,1,1,"older","0","0"
"2228",121,"290",4,"Prosocial","homeless",8,6,5,2,1,-1,-1,2,1,1,"older","0","1"
"2229",121,"290",5,"Prosocial","ownbag",6,3,5,1,2,2,1,3,1,1,"older","0","1"
"2230",121,"290",6,"Antisocial","chargers",9,11,8,7,3,-3,-4,-2,1,1,"older","0","0"
"2231",121,"290",7,"Prosocial","sustainable",6,3,4,1,3,1,2,3,1,1,"older","0","1"
"2232",121,"290",8,"Prosocial","washands",6,3,1,6,6,-2,0,3,1,1,"older","0","1"
"2233",121,"290",12,"Antisocial","travelticket",6,10,5,2,1,-5,-1,-4,1,1,"older","0","0"
"2234",122,"291",3,"Prosocial","lendMoney",10,8,7,3,5,-1,2,2,4,2,"older","0","1"
"2235",122,"291",4,"Prosocial","facemask",9,7,10,4,7,3,3,2,4,2,"older","0","1"
"2236",122,"291",5,"Antisocial","distance",4,6,6,6,4,0,-2,-2,4,2,"older","0","0"
"2237",122,"291",6,"Antisocial","travelticket",2,4,2,2,4,-2,2,-2,4,2,"older","0","0"
"2238",122,"291",7,"Antisocial","shower",4,6,3,3,2,-3,-1,-2,4,2,"older","0","0"
"2239",122,"291",9,"Prosocial","vegetarian",11,10,7,5,4,-3,-1,1,4,2,"older","0","1"
"2240",122,"291",10,"Antisocial","lights",2,4,2,2,2,-2,0,-2,4,2,"older","0","0"
"2241",122,"291",12,"Prosocial","homeless",9,7,6,4,4,-1,0,2,4,2,"older","0","1"
"2242",123,"292",2,"Prosocial","crossroad",8,6,6,1,1,0,0,2,1,1,"older","0","1"
"2243",123,"292",3,"Antisocial","shower",4,6,5,7,7,-1,0,-2,1,1,"older","0","0"
"2244",123,"292",5,"Prosocial","vegetarian",8,6,6,1,1,0,0,2,1,1,"older","0","1"
"2245",123,"292",8,"Prosocial","homeless",8,6,8,1,3,2,2,2,1,1,"older","0","1"
"2246",123,"292",9,"Antisocial","lights",2,4,2,2,2,-2,0,-2,1,1,"older","0","0"
"2247",123,"292",10,"Antisocial","chargers",4,6,6,7,7,0,0,-2,1,1,"older","0","0"
"2248",123,"292",11,"Antisocial","coughelbow",4,6,6,4,4,0,0,-2,1,1,"older","0","0"
"2249",123,"292",12,"Prosocial","charity",8,6,8,1,1,2,0,2,1,1,"older","0","1"
"2250",124,"293",1,"Prosocial","lendMoney",8,6,6,4,4,0,0,2,4,1,"older","0","1"
"2251",124,"293",3,"Antisocial","redlights",1,3,1,2,1,-2,-1,-2,4,1,"older","0","0"
"2252",124,"293",5,"Prosocial","washands",7,5,3,1,2,-2,1,2,4,1,"older","0","1"
"2253",124,"293",6,"Prosocial","charity",8,6,11,2,7,5,5,2,4,1,"older","0","1"
"2254",124,"293",7,"Antisocial","shower",7,9,3,6,2,-6,-4,-2,4,1,"older","0","0"
"2255",124,"293",8,"Prosocial","vegetarian",10,8,9,6,6,1,0,2,4,1,"older","0","1"
"2256",124,"293",10,"Antisocial","meat",9,11,10,7,6,-1,-1,-2,4,1,"older","0","0"
"2257",124,"293",12,"Antisocial","chargers",8,10,6,7,4,-4,-3,-2,4,1,"older","0","0"
"2258",125,"294",1,"Prosocial","vegetarian",8,6,8,1,5,2,4,2,6,1,"older","0","1"
"2259",125,"294",2,"Antisocial","chargers",4,6,4,5,2,-2,-3,-2,6,1,"older","0","0"
"2260",125,"294",3,"Antisocial","lights",3,5,3,2,1,-2,-1,-2,6,1,"older","0","0"
"2261",125,"294",4,"Antisocial","shower",3,5,4,4,3,-1,-1,-2,6,1,"older","0","0"
"2262",125,"294",5,"Prosocial","lendMoney",9,7,8,3,5,1,2,2,6,1,"older","0","1"
"2263",125,"294",7,"Antisocial","distance",1,3,1,2,1,-2,-1,-2,6,1,"older","0","0"
"2264",125,"294",9,"Prosocial","bike",10,8,11,1,5,3,4,2,6,1,"older","0","1"
"2265",125,"294",12,"Prosocial","organicVegetables",11,9,11,4,6,2,2,2,6,1,"older","0","1"
"2266",126,"295",1,"Antisocial","noisedisturbance",4,6,4,4,1,-2,-3,-2,3,1,"older","0","0"
"2267",126,"295",3,"Antisocial","meat",9,11,11,7,7,0,0,-2,3,1,"older","0","0"
"2268",126,"295",4,"Antisocial","chargers",4,6,6,7,7,0,0,-2,3,1,"older","0","0"
"2269",126,"295",5,"Prosocial","homeless",8,6,6,4,3,0,-1,2,3,1,"older","0","1"
"2270",126,"295",9,"Prosocial","facemask",8,6,5,1,5,-1,4,2,3,1,"older","0","1"
"2271",126,"295",10,"Antisocial","gathering",6,8,9,7,1,1,-6,-2,3,1,"older","0","0"
"2272",126,"295",11,"Prosocial","lendMoney",8,6,6,4,2,0,-2,2,3,1,"older","0","1"
"2273",126,"295",12,"Prosocial","ownbag",8,6,6,4,2,0,-2,2,3,1,"older","0","1"
"2274",127,"296",1,"Prosocial","organicVegetables",8,6,2,5,4,-4,-1,2,4,2,"older","0","1"
"2275",127,"296",3,"Prosocial","volunteer",10,8,3,5,3,-5,-2,2,4,2,"older","0","1"
"2276",127,"296",5,"Prosocial","sustainable",8,6,6,3,5,0,2,2,4,2,"older","0","1"
